Station id,Station name,Date,Number of trips
563,Mankkaanlaaksontie,2020-04-20,16
563,Mankkaanlaaksontie,2020-04-21,10
563,Mankkaanlaaksontie,2020-04-22,17
563,Mankkaanlaaksontie,2020-04-23,11
563,Mankkaanlaaksontie,2020-04-24,11
563,Mankkaanlaaksontie,2020-04-25,10
563,Mankkaanlaaksontie,2020-04-26,14
563,Mankkaanlaaksontie,2020-04-27,8
563,Mankkaanlaaksontie,2020-04-28,13
563,Mankkaanlaaksontie,2020-04-29,10
565,Mankkaanaukio,2020-04-01,5
565,Mankkaanaukio,2020-04-02,4
565,Mankkaanaukio,2020-04-03,1
565,Mankkaanaukio,2020-04-04,7
565,Mankkaanaukio,2020-04-05,8
565,Mankkaanaukio,2020-04-06,5
565,Mankkaanaukio,2020-04-07,9
565,Mankkaanaukio,2020-04-08,5
565,Mankkaanaukio,2020-04-09,5
565,Mankkaanaukio,2020-04-10,9
565,Mankkaanaukio,2020-04-11,7
565,Mankkaanaukio,2020-04-12,0
565,Mankkaanaukio,2020-04-13,10
565,Mankkaanaukio,2020-04-14,5
565,Mankkaanaukio,2020-04-15,1
565,Mankkaanaukio,2020-04-16,12
565,Mankkaanaukio,2020-04-17,9
565,Mankkaanaukio,2020-04-18,9
565,Mankkaanaukio,2020-04-19,7
565,Mankkaanaukio,2020-04-20,10
565,Mankkaanaukio,2020-04-21,10
565,Mankkaanaukio,2020-04-22,9
565,Mankkaanaukio,2020-04-23,5
565,Mankkaanaukio,2020-04-24,4
565,Mankkaanaukio,2020-04-25,9
565,Mankkaanaukio,2020-04-26,17
565,Mankkaanaukio,2020-04-27,3
565,Mankkaanaukio,2020-04-28,7
565,Mankkaanaukio,2020-04-29,8
571,Tapiolan urheilupuisto,2020-04-01,6
571,Tapiolan urheilupuisto,2020-04-02,2
571,Tapiolan urheilupuisto,2020-04-03,2
571,Tapiolan urheilupuisto,2020-04-04,2
571,Tapiolan urheilupuisto,2020-04-05,6
571,Tapiolan urheilupuisto,2020-04-06,5
571,Tapiolan urheilupuisto,2020-04-07,6
571,Tapiolan urheilupuisto,2020-04-08,6
571,Tapiolan urheilupuisto,2020-04-09,3
571,Tapiolan urheilupuisto,2020-04-10,7
571,Tapiolan urheilupuisto,2020-04-11,10
571,Tapiolan urheilupuisto,2020-04-12,0
571,Tapiolan urheilupuisto,2020-04-13,13
571,Tapiolan urheilupuisto,2020-04-14,2
571,Tapiolan urheilupuisto,2020-04-15,3
571,Tapiolan urheilupuisto,2020-04-16,2
571,Tapiolan urheilupuisto,2020-04-17,4
571,Tapiolan urheilupuisto,2020-04-18,12
571,Tapiolan urheilupuisto,2020-04-19,6
571,Tapiolan urheilupuisto,2020-04-20,8
571,Tapiolan urheilupuisto,2020-04-21,12
571,Tapiolan urheilupuisto,2020-04-22,3
571,Tapiolan urheilupuisto,2020-04-23,10
571,Tapiolan urheilupuisto,2020-04-24,13
571,Tapiolan urheilupuisto,2020-04-25,6
571,Tapiolan urheilupuisto,2020-04-26,3
571,Tapiolan urheilupuisto,2020-04-27,7
571,Tapiolan urheilupuisto,2020-04-28,9
571,Tapiolan urheilupuisto,2020-04-29,4
573,Urheilupuisto (M),2020-04-01,30
573,Urheilupuisto (M),2020-04-02,18
573,Urheilupuisto (M),2020-04-03,21
573,Urheilupuisto (M),2020-04-04,20
573,Urheilupuisto (M),2020-04-05,34
573,Urheilupuisto (M),2020-04-06,27
573,Urheilupuisto (M),2020-04-07,22
573,Urheilupuisto (M),2020-04-08,27
573,Urheilupuisto (M),2020-04-09,30
573,Urheilupuisto (M),2020-04-10,36
573,Urheilupuisto (M),2020-04-11,36
573,Urheilupuisto (M),2020-04-12,8
573,Urheilupuisto (M),2020-04-13,44
573,Urheilupuisto (M),2020-04-14,17
573,Urheilupuisto (M),2020-04-15,25
573,Urheilupuisto (M),2020-04-16,26
573,Urheilupuisto (M),2020-04-17,38
573,Urheilupuisto (M),2020-04-18,45
573,Urheilupuisto (M),2020-04-19,36
573,Urheilupuisto (M),2020-04-20,39
573,Urheilupuisto (M),2020-04-21,63
573,Urheilupuisto (M),2020-04-22,52
573,Urheilupuisto (M),2020-04-23,46
573,Urheilupuisto (M),2020-04-24,34
573,Urheilupuisto (M),2020-04-25,55
573,Urheilupuisto (M),2020-04-26,34
573,Urheilupuisto (M),2020-04-27,28
573,Urheilupuisto (M),2020-04-28,31
573,Urheilupuisto (M),2020-04-29,30
575,Tontunmäentie,2020-04-01,2
575,Tontunmäentie,2020-04-02,6
575,Tontunmäentie,2020-04-03,4
575,Tontunmäentie,2020-04-04,4
575,Tontunmäentie,2020-04-05,6
575,Tontunmäentie,2020-04-06,7
575,Tontunmäentie,2020-04-07,4
575,Tontunmäentie,2020-04-08,5
575,Tontunmäentie,2020-04-09,6
575,Tontunmäentie,2020-04-10,4
575,Tontunmäentie,2020-04-11,4
575,Tontunmäentie,2020-04-12,1
575,Tontunmäentie,2020-04-13,7
575,Tontunmäentie,2020-04-14,1
575,Tontunmäentie,2020-04-15,4
575,Tontunmäentie,2020-04-16,5
575,Tontunmäentie,2020-04-17,3
575,Tontunmäentie,2020-04-18,6
575,Tontunmäentie,2020-04-19,8
575,Tontunmäentie,2020-04-20,3
575,Tontunmäentie,2020-04-21,12
575,Tontunmäentie,2020-04-22,6
575,Tontunmäentie,2020-04-23,6
575,Tontunmäentie,2020-04-24,10
575,Tontunmäentie,2020-04-25,6
575,Tontunmäentie,2020-04-26,9
575,Tontunmäentie,2020-04-27,5
575,Tontunmäentie,2020-04-28,3
575,Tontunmäentie,2020-04-29,4
577,Olarinluoma,2020-04-01,5
577,Olarinluoma,2020-04-02,1
577,Olarinluoma,2020-04-03,10
577,Olarinluoma,2020-04-04,7
577,Olarinluoma,2020-04-05,10
577,Olarinluoma,2020-04-06,11
577,Olarinluoma,2020-04-07,8
577,Olarinluoma,2020-04-08,4
577,Olarinluoma,2020-04-09,3
577,Olarinluoma,2020-04-10,2
577,Olarinluoma,2020-04-11,9
577,Olarinluoma,2020-04-12,3
577,Olarinluoma,2020-04-13,15
577,Olarinluoma,2020-04-14,3
577,Olarinluoma,2020-04-15,5
577,Olarinluoma,2020-04-16,3
577,Olarinluoma,2020-04-17,8
577,Olarinluoma,2020-04-18,10
577,Olarinluoma,2020-04-19,8
577,Olarinluoma,2020-04-20,7
577,Olarinluoma,2020-04-21,10
577,Olarinluoma,2020-04-22,4
577,Olarinluoma,2020-04-23,7
577,Olarinluoma,2020-04-24,3
577,Olarinluoma,2020-04-25,10
577,Olarinluoma,2020-04-26,8
577,Olarinluoma,2020-04-27,7
577,Olarinluoma,2020-04-28,12
577,Olarinluoma,2020-04-29,3
579,Niittymaa,2020-04-01,28
579,Niittymaa,2020-04-02,25
579,Niittymaa,2020-04-03,20
579,Niittymaa,2020-04-04,37
579,Niittymaa,2020-04-05,38
579,Niittymaa,2020-04-06,30
579,Niittymaa,2020-04-07,21
579,Niittymaa,2020-04-08,45
579,Niittymaa,2020-04-09,41
579,Niittymaa,2020-04-10,34
579,Niittymaa,2020-04-11,43
579,Niittymaa,2020-04-12,14
579,Niittymaa,2020-04-13,26
579,Niittymaa,2020-04-14,15
579,Niittymaa,2020-04-15,24
579,Niittymaa,2020-04-16,21
579,Niittymaa,2020-04-17,29
579,Niittymaa,2020-04-18,45
579,Niittymaa,2020-04-19,56
579,Niittymaa,2020-04-20,42
579,Niittymaa,2020-04-21,45
579,Niittymaa,2020-04-22,37
579,Niittymaa,2020-04-23,45
579,Niittymaa,2020-04-24,40
579,Niittymaa,2020-04-25,48
579,Niittymaa,2020-04-26,37
579,Niittymaa,2020-04-27,19
579,Niittymaa,2020-04-28,34
579,Niittymaa,2020-04-29,17
581,Niittykumpu (M),2020-04-01,40
581,Niittykumpu (M),2020-04-02,36
581,Niittykumpu (M),2020-04-03,22
581,Niittykumpu (M),2020-04-04,46
581,Niittykumpu (M),2020-04-05,59
581,Niittykumpu (M),2020-04-06,44
581,Niittykumpu (M),2020-04-07,51
581,Niittykumpu (M),2020-04-08,51
581,Niittykumpu (M),2020-04-09,52
581,Niittykumpu (M),2020-04-10,46
581,Niittykumpu (M),2020-04-11,51
581,Niittykumpu (M),2020-04-12,10
581,Niittykumpu (M),2020-04-13,45
581,Niittykumpu (M),2020-04-14,32
581,Niittykumpu (M),2020-04-15,33
581,Niittykumpu (M),2020-04-16,27
581,Niittykumpu (M),2020-04-17,44
581,Niittykumpu (M),2020-04-18,60
581,Niittykumpu (M),2020-04-19,70
581,Niittykumpu (M),2020-04-20,51
581,Niittykumpu (M),2020-04-21,70
581,Niittykumpu (M),2020-04-22,69
581,Niittykumpu (M),2020-04-23,74
581,Niittykumpu (M),2020-04-24,41
581,Niittykumpu (M),2020-04-25,54
581,Niittykumpu (M),2020-04-26,50
581,Niittykumpu (M),2020-04-27,44
581,Niittykumpu (M),2020-04-28,50
581,Niittykumpu (M),2020-04-29,43
583,Haukilahdenkatu,2020-04-01,7
583,Haukilahdenkatu,2020-04-02,10
583,Haukilahdenkatu,2020-04-03,6
583,Haukilahdenkatu,2020-04-04,5
583,Haukilahdenkatu,2020-04-05,9
583,Haukilahdenkatu,2020-04-06,9
583,Haukilahdenkatu,2020-04-07,8
583,Haukilahdenkatu,2020-04-08,7
583,Haukilahdenkatu,2020-04-09,12
583,Haukilahdenkatu,2020-04-10,15
583,Haukilahdenkatu,2020-04-11,12
583,Haukilahdenkatu,2020-04-12,2
583,Haukilahdenkatu,2020-04-13,10
583,Haukilahdenkatu,2020-04-14,3
583,Haukilahdenkatu,2020-04-15,4
583,Haukilahdenkatu,2020-04-16,7
583,Haukilahdenkatu,2020-04-17,13
583,Haukilahdenkatu,2020-04-18,13
583,Haukilahdenkatu,2020-04-19,14
583,Haukilahdenkatu,2020-04-20,12
583,Haukilahdenkatu,2020-04-21,17
583,Haukilahdenkatu,2020-04-22,9
583,Haukilahdenkatu,2020-04-23,15
583,Haukilahdenkatu,2020-04-24,5
583,Haukilahdenkatu,2020-04-25,13
583,Haukilahdenkatu,2020-04-26,14
583,Haukilahdenkatu,2020-04-27,5
583,Haukilahdenkatu,2020-04-28,15
583,Haukilahdenkatu,2020-04-29,2
585,Haukilahdenaukio,2020-04-01,8
585,Haukilahdenaukio,2020-04-02,8
585,Haukilahdenaukio,2020-04-03,3
585,Haukilahdenaukio,2020-04-04,12
585,Haukilahdenaukio,2020-04-05,14
585,Haukilahdenaukio,2020-04-06,9
585,Haukilahdenaukio,2020-04-07,9
585,Haukilahdenaukio,2020-04-08,6
585,Haukilahdenaukio,2020-04-09,10
585,Haukilahdenaukio,2020-04-10,17
585,Haukilahdenaukio,2020-04-11,23
585,Haukilahdenaukio,2020-04-12,1
585,Haukilahdenaukio,2020-04-13,21
585,Haukilahdenaukio,2020-04-14,3
585,Haukilahdenaukio,2020-04-15,5
585,Haukilahdenaukio,2020-04-16,6
585,Haukilahdenaukio,2020-04-17,15
585,Haukilahdenaukio,2020-04-18,21
585,Haukilahdenaukio,2020-04-19,21
585,Haukilahdenaukio,2020-04-20,18
585,Haukilahdenaukio,2020-04-21,18
585,Haukilahdenaukio,2020-04-22,24
585,Haukilahdenaukio,2020-04-23,15
585,Haukilahdenaukio,2020-04-24,14
585,Haukilahdenaukio,2020-04-25,26
585,Haukilahdenaukio,2020-04-26,22
585,Haukilahdenaukio,2020-04-27,17
585,Haukilahdenaukio,2020-04-28,9
585,Haukilahdenaukio,2020-04-29,7
587,Hauenkallio,2020-04-01,5
587,Hauenkallio,2020-04-02,7
587,Hauenkallio,2020-04-03,3
587,Hauenkallio,2020-04-04,1
587,Hauenkallio,2020-04-05,8
587,Hauenkallio,2020-04-06,3
587,Hauenkallio,2020-04-07,10
587,Hauenkallio,2020-04-08,7
587,Hauenkallio,2020-04-09,9
587,Hauenkallio,2020-04-10,6
587,Hauenkallio,2020-04-11,7
587,Hauenkallio,2020-04-12,1
587,Hauenkallio,2020-04-13,7
587,Hauenkallio,2020-04-14,0
587,Hauenkallio,2020-04-15,2
587,Hauenkallio,2020-04-16,7
587,Hauenkallio,2020-04-17,9
587,Hauenkallio,2020-04-18,11
587,Hauenkallio,2020-04-19,7
587,Hauenkallio,2020-04-20,8
587,Hauenkallio,2020-04-21,12
587,Hauenkallio,2020-04-22,7
587,Hauenkallio,2020-04-23,13
587,Hauenkallio,2020-04-24,2
587,Hauenkallio,2020-04-25,18
587,Hauenkallio,2020-04-26,10
587,Hauenkallio,2020-04-27,4
587,Hauenkallio,2020-04-28,11
587,Hauenkallio,2020-04-29,5
589,Haukilahdenranta,2020-04-01,8
589,Haukilahdenranta,2020-04-02,2
589,Haukilahdenranta,2020-04-03,9
589,Haukilahdenranta,2020-04-04,13
589,Haukilahdenranta,2020-04-05,29
589,Haukilahdenranta,2020-04-06,11
589,Haukilahdenranta,2020-04-07,9
589,Haukilahdenranta,2020-04-08,10
589,Haukilahdenranta,2020-04-09,12
589,Haukilahdenranta,2020-04-10,21
589,Haukilahdenranta,2020-04-11,15
589,Haukilahdenranta,2020-04-12,2
589,Haukilahdenranta,2020-04-13,28
589,Haukilahdenranta,2020-04-14,5
589,Haukilahdenranta,2020-04-15,8
589,Haukilahdenranta,2020-04-16,5
589,Haukilahdenranta,2020-04-17,10
589,Haukilahdenranta,2020-04-18,18
589,Haukilahdenranta,2020-04-19,12
589,Haukilahdenranta,2020-04-20,15
589,Haukilahdenranta,2020-04-21,32
589,Haukilahdenranta,2020-04-22,9
589,Haukilahdenranta,2020-04-23,14
589,Haukilahdenranta,2020-04-24,9
589,Haukilahdenranta,2020-04-25,12
589,Haukilahdenranta,2020-04-26,14
589,Haukilahdenranta,2020-04-27,5
589,Haukilahdenranta,2020-04-28,11
589,Haukilahdenranta,2020-04-29,3
591,Mellstenintie,2020-04-01,18
591,Mellstenintie,2020-04-02,3
591,Mellstenintie,2020-04-03,7
591,Mellstenintie,2020-04-04,31
591,Mellstenintie,2020-04-05,26
591,Mellstenintie,2020-04-06,18
591,Mellstenintie,2020-04-07,10
591,Mellstenintie,2020-04-08,9
591,Mellstenintie,2020-04-09,12
591,Mellstenintie,2020-04-10,41
591,Mellstenintie,2020-04-11,29
591,Mellstenintie,2020-04-12,3
591,Mellstenintie,2020-04-13,42
591,Mellstenintie,2020-04-14,4
591,Mellstenintie,2020-04-15,6
591,Mellstenintie,2020-04-16,9
591,Mellstenintie,2020-04-17,10
591,Mellstenintie,2020-04-18,50
591,Mellstenintie,2020-04-19,49
591,Mellstenintie,2020-04-20,18
591,Mellstenintie,2020-04-21,25
591,Mellstenintie,2020-04-22,24
591,Mellstenintie,2020-04-23,28
591,Mellstenintie,2020-04-24,17
591,Mellstenintie,2020-04-25,45
591,Mellstenintie,2020-04-26,20
591,Mellstenintie,2020-04-27,6
591,Mellstenintie,2020-04-28,7
591,Mellstenintie,2020-04-29,3
593,Toppelundintie,2020-04-01,0
593,Toppelundintie,2020-04-02,3
593,Toppelundintie,2020-04-03,2
593,Toppelundintie,2020-04-04,7
593,Toppelundintie,2020-04-05,20
593,Toppelundintie,2020-04-06,4
593,Toppelundintie,2020-04-07,7
593,Toppelundintie,2020-04-08,3
593,Toppelundintie,2020-04-09,4
593,Toppelundintie,2020-04-10,6
593,Toppelundintie,2020-04-11,11
593,Toppelundintie,2020-04-12,1
593,Toppelundintie,2020-04-13,6
593,Toppelundintie,2020-04-14,2
593,Toppelundintie,2020-04-15,2
593,Toppelundintie,2020-04-16,4
593,Toppelundintie,2020-04-17,5
593,Toppelundintie,2020-04-18,7
593,Toppelundintie,2020-04-19,8
593,Toppelundintie,2020-04-20,5
593,Toppelundintie,2020-04-21,12
593,Toppelundintie,2020-04-22,5
593,Toppelundintie,2020-04-23,5
593,Toppelundintie,2020-04-24,2
593,Toppelundintie,2020-04-25,10
593,Toppelundintie,2020-04-26,2
593,Toppelundintie,2020-04-27,4
593,Toppelundintie,2020-04-28,5
593,Toppelundintie,2020-04-29,5
595,Westendintie,2020-04-01,9
595,Westendintie,2020-04-02,2
595,Westendintie,2020-04-03,6
595,Westendintie,2020-04-04,28
595,Westendintie,2020-04-05,21
595,Westendintie,2020-04-06,14
595,Westendintie,2020-04-07,9
595,Westendintie,2020-04-08,10
595,Westendintie,2020-04-09,9
595,Westendintie,2020-04-10,37
595,Westendintie,2020-04-11,19
595,Westendintie,2020-04-12,6
595,Westendintie,2020-04-13,26
595,Westendintie,2020-04-14,3
595,Westendintie,2020-04-15,8
595,Westendintie,2020-04-16,8
595,Westendintie,2020-04-17,16
595,Westendintie,2020-04-18,27
595,Westendintie,2020-04-19,47
595,Westendintie,2020-04-20,19
595,Westendintie,2020-04-21,17
595,Westendintie,2020-04-22,13
595,Westendintie,2020-04-23,9
595,Westendintie,2020-04-24,11
595,Westendintie,2020-04-25,16
595,Westendintie,2020-04-26,10
595,Westendintie,2020-04-27,9
595,Westendintie,2020-04-28,3
595,Westendintie,2020-04-29,2
596,Toppelundinportti,2020-04-01,4
596,Toppelundinportti,2020-04-02,4
596,Toppelundinportti,2020-04-03,3
596,Toppelundinportti,2020-04-04,14
596,Toppelundinportti,2020-04-05,8
596,Toppelundinportti,2020-04-06,8
596,Toppelundinportti,2020-04-07,5
596,Toppelundinportti,2020-04-08,4
596,Toppelundinportti,2020-04-09,5
596,Toppelundinportti,2020-04-10,9
596,Toppelundinportti,2020-04-11,7
596,Toppelundinportti,2020-04-12,2
596,Toppelundinportti,2020-04-13,15
596,Toppelundinportti,2020-04-14,3
596,Toppelundinportti,2020-04-15,5
596,Toppelundinportti,2020-04-16,17
596,Toppelundinportti,2020-04-17,5
596,Toppelundinportti,2020-04-18,15
596,Toppelundinportti,2020-04-19,12
596,Toppelundinportti,2020-04-20,13
596,Toppelundinportti,2020-04-21,21
596,Toppelundinportti,2020-04-22,8
596,Toppelundinportti,2020-04-23,11
596,Toppelundinportti,2020-04-24,11
596,Toppelundinportti,2020-04-25,16
596,Toppelundinportti,2020-04-26,3
596,Toppelundinportti,2020-04-27,8
596,Toppelundinportti,2020-04-28,2
596,Toppelundinportti,2020-04-29,3
597,Linnakepolku,2020-04-01,11
597,Linnakepolku,2020-04-02,7
597,Linnakepolku,2020-04-03,8
597,Linnakepolku,2020-04-04,8
597,Linnakepolku,2020-04-05,8
597,Linnakepolku,2020-04-06,8
597,Linnakepolku,2020-04-07,10
597,Linnakepolku,2020-04-08,11
597,Linnakepolku,2020-04-09,11
597,Linnakepolku,2020-04-10,14
597,Linnakepolku,2020-04-11,13
597,Linnakepolku,2020-04-12,4
597,Linnakepolku,2020-04-13,27
597,Linnakepolku,2020-04-14,7
597,Linnakepolku,2020-04-15,3
597,Linnakepolku,2020-04-16,7
597,Linnakepolku,2020-04-17,10
597,Linnakepolku,2020-04-18,6
597,Linnakepolku,2020-04-19,12
597,Linnakepolku,2020-04-20,12
597,Linnakepolku,2020-04-21,17
597,Linnakepolku,2020-04-22,18
597,Linnakepolku,2020-04-23,20
597,Linnakepolku,2020-04-24,13
597,Linnakepolku,2020-04-25,12
597,Linnakepolku,2020-04-26,13
597,Linnakepolku,2020-04-27,11
597,Linnakepolku,2020-04-28,14
597,Linnakepolku,2020-04-29,8
601,Nokkala,2020-04-01,4
601,Nokkala,2020-04-02,3
601,Nokkala,2020-04-03,3
601,Nokkala,2020-04-04,13
601,Nokkala,2020-04-05,8
601,Nokkala,2020-04-06,10
601,Nokkala,2020-04-07,7
601,Nokkala,2020-04-08,2
601,Nokkala,2020-04-09,4
601,Nokkala,2020-04-10,13
601,Nokkala,2020-04-11,16
601,Nokkala,2020-04-12,1
601,Nokkala,2020-04-13,13
601,Nokkala,2020-04-14,3
601,Nokkala,2020-04-15,1
601,Nokkala,2020-04-16,3
601,Nokkala,2020-04-17,1
601,Nokkala,2020-04-18,13
601,Nokkala,2020-04-19,28
601,Nokkala,2020-04-20,9
601,Nokkala,2020-04-21,22
601,Nokkala,2020-04-22,8
601,Nokkala,2020-04-23,8
601,Nokkala,2020-04-24,12
601,Nokkala,2020-04-25,21
601,Nokkala,2020-04-26,14
601,Nokkala,2020-04-27,6
601,Nokkala,2020-04-28,5
601,Nokkala,2020-04-29,6
603,Matinlahdenranta,2020-04-01,5
603,Matinlahdenranta,2020-04-02,9
603,Matinlahdenranta,2020-04-03,3
603,Matinlahdenranta,2020-04-04,20
603,Matinlahdenranta,2020-04-05,21
603,Matinlahdenranta,2020-04-06,15
603,Matinlahdenranta,2020-04-07,8
603,Matinlahdenranta,2020-04-08,12
603,Matinlahdenranta,2020-04-09,19
603,Matinlahdenranta,2020-04-10,27
603,Matinlahdenranta,2020-04-11,25
603,Matinlahdenranta,2020-04-12,3
603,Matinlahdenranta,2020-04-13,31
603,Matinlahdenranta,2020-04-14,5
603,Matinlahdenranta,2020-04-15,7
603,Matinlahdenranta,2020-04-16,2
603,Matinlahdenranta,2020-04-17,15
603,Matinlahdenranta,2020-04-18,38
603,Matinlahdenranta,2020-04-19,37
603,Matinlahdenranta,2020-04-20,14
603,Matinlahdenranta,2020-04-21,41
603,Matinlahdenranta,2020-04-22,18
603,Matinlahdenranta,2020-04-23,13
603,Matinlahdenranta,2020-04-24,7
603,Matinlahdenranta,2020-04-25,24
603,Matinlahdenranta,2020-04-26,19
603,Matinlahdenranta,2020-04-27,4
603,Matinlahdenranta,2020-04-28,7
603,Matinlahdenranta,2020-04-29,7
607,Nuottaniementie,2020-04-01,3
607,Nuottaniementie,2020-04-02,2
607,Nuottaniementie,2020-04-03,1
607,Nuottaniementie,2020-04-04,18
607,Nuottaniementie,2020-04-05,7
607,Nuottaniementie,2020-04-06,5
607,Nuottaniementie,2020-04-07,4
607,Nuottaniementie,2020-04-08,3
607,Nuottaniementie,2020-04-09,5
607,Nuottaniementie,2020-04-10,13
607,Nuottaniementie,2020-04-11,7
607,Nuottaniementie,2020-04-12,0
607,Nuottaniementie,2020-04-13,11
607,Nuottaniementie,2020-04-14,1
607,Nuottaniementie,2020-04-15,1
607,Nuottaniementie,2020-04-16,4
607,Nuottaniementie,2020-04-17,2
607,Nuottaniementie,2020-04-18,13
607,Nuottaniementie,2020-04-19,11
607,Nuottaniementie,2020-04-20,7
607,Nuottaniementie,2020-04-21,10
607,Nuottaniementie,2020-04-22,4
607,Nuottaniementie,2020-04-23,4
607,Nuottaniementie,2020-04-24,10
607,Nuottaniementie,2020-04-25,8
607,Nuottaniementie,2020-04-26,10
607,Nuottaniementie,2020-04-27,0
607,Nuottaniementie,2020-04-28,3
607,Nuottaniementie,2020-04-29,2
609,Sepetlahdentie,2020-04-01,6
609,Sepetlahdentie,2020-04-02,9
609,Sepetlahdentie,2020-04-03,7
609,Sepetlahdentie,2020-04-04,12
609,Sepetlahdentie,2020-04-05,15
609,Sepetlahdentie,2020-04-06,17
609,Sepetlahdentie,2020-04-07,6
609,Sepetlahdentie,2020-04-08,12
609,Sepetlahdentie,2020-04-09,9
609,Sepetlahdentie,2020-04-10,9
609,Sepetlahdentie,2020-04-11,15
609,Sepetlahdentie,2020-04-12,5
609,Sepetlahdentie,2020-04-13,9
609,Sepetlahdentie,2020-04-14,9
609,Sepetlahdentie,2020-04-15,5
609,Sepetlahdentie,2020-04-16,6
609,Sepetlahdentie,2020-04-17,18
609,Sepetlahdentie,2020-04-18,13
609,Sepetlahdentie,2020-04-19,13
609,Sepetlahdentie,2020-04-20,14
609,Sepetlahdentie,2020-04-21,18
609,Sepetlahdentie,2020-04-22,12
609,Sepetlahdentie,2020-04-23,10
609,Sepetlahdentie,2020-04-24,14
609,Sepetlahdentie,2020-04-25,15
609,Sepetlahdentie,2020-04-26,12
609,Sepetlahdentie,2020-04-27,9
609,Sepetlahdentie,2020-04-28,12
609,Sepetlahdentie,2020-04-29,10
611,Matinkartanontie,2020-04-01,13
611,Matinkartanontie,2020-04-02,10
611,Matinkartanontie,2020-04-03,9
611,Matinkartanontie,2020-04-04,18
611,Matinkartanontie,2020-04-05,19
611,Matinkartanontie,2020-04-06,7
611,Matinkartanontie,2020-04-07,10
611,Matinkartanontie,2020-04-08,12
611,Matinkartanontie,2020-04-09,27
611,Matinkartanontie,2020-04-10,20
611,Matinkartanontie,2020-04-11,23
611,Matinkartanontie,2020-04-12,3
611,Matinkartanontie,2020-04-13,26
611,Matinkartanontie,2020-04-14,14
611,Matinkartanontie,2020-04-15,9
611,Matinkartanontie,2020-04-16,7
611,Matinkartanontie,2020-04-17,19
611,Matinkartanontie,2020-04-18,24
611,Matinkartanontie,2020-04-19,21
611,Matinkartanontie,2020-04-20,20
611,Matinkartanontie,2020-04-21,19
611,Matinkartanontie,2020-04-22,18
611,Matinkartanontie,2020-04-23,17
611,Matinkartanontie,2020-04-24,17
611,Matinkartanontie,2020-04-25,23
611,Matinkartanontie,2020-04-26,22
611,Matinkartanontie,2020-04-27,18
611,Matinkartanontie,2020-04-28,12
611,Matinkartanontie,2020-04-29,12
613,Matinkyläntie,2020-04-01,18
613,Matinkyläntie,2020-04-02,8
613,Matinkyläntie,2020-04-03,9
613,Matinkyläntie,2020-04-04,13
613,Matinkyläntie,2020-04-05,9
613,Matinkyläntie,2020-04-06,16
613,Matinkyläntie,2020-04-07,8
613,Matinkyläntie,2020-04-08,12
613,Matinkyläntie,2020-04-09,21
613,Matinkyläntie,2020-04-10,14
613,Matinkyläntie,2020-04-11,14
613,Matinkyläntie,2020-04-12,3
613,Matinkyläntie,2020-04-13,21
613,Matinkyläntie,2020-04-14,15
613,Matinkyläntie,2020-04-15,6
613,Matinkyläntie,2020-04-16,8
613,Matinkyläntie,2020-04-17,20
613,Matinkyläntie,2020-04-18,15
613,Matinkyläntie,2020-04-19,27
613,Matinkyläntie,2020-04-20,22
613,Matinkyläntie,2020-04-21,36
613,Matinkyläntie,2020-04-22,22
613,Matinkyläntie,2020-04-23,31
613,Matinkyläntie,2020-04-24,13
613,Matinkyläntie,2020-04-25,15
613,Matinkyläntie,2020-04-26,19
613,Matinkyläntie,2020-04-27,12
613,Matinkyläntie,2020-04-28,14
613,Matinkyläntie,2020-04-29,15
615,Tiistiläntie,2020-04-01,5
615,Tiistiläntie,2020-04-02,3
615,Tiistiläntie,2020-04-03,0
615,Tiistiläntie,2020-04-04,15
615,Tiistiläntie,2020-04-05,5
615,Tiistiläntie,2020-04-06,5
615,Tiistiläntie,2020-04-07,6
615,Tiistiläntie,2020-04-08,21
615,Tiistiläntie,2020-04-09,4
615,Tiistiläntie,2020-04-10,15
615,Tiistiläntie,2020-04-11,7
615,Tiistiläntie,2020-04-12,3
615,Tiistiläntie,2020-04-13,10
615,Tiistiläntie,2020-04-14,3
615,Tiistiläntie,2020-04-15,2
615,Tiistiläntie,2020-04-16,12
615,Tiistiläntie,2020-04-17,4
615,Tiistiläntie,2020-04-18,8
615,Tiistiläntie,2020-04-19,8
615,Tiistiläntie,2020-04-20,12
615,Tiistiläntie,2020-04-21,20
615,Tiistiläntie,2020-04-22,9
615,Tiistiläntie,2020-04-23,9
615,Tiistiläntie,2020-04-24,14
615,Tiistiläntie,2020-04-25,9
615,Tiistiläntie,2020-04-26,5
615,Tiistiläntie,2020-04-27,8
615,Tiistiläntie,2020-04-28,3
615,Tiistiläntie,2020-04-29,9
617,Tiistinkallio,2020-04-01,4
617,Tiistinkallio,2020-04-02,0
617,Tiistinkallio,2020-04-03,0
617,Tiistinkallio,2020-04-04,9
617,Tiistinkallio,2020-04-05,5
617,Tiistinkallio,2020-04-06,2
617,Tiistinkallio,2020-04-07,4
617,Tiistinkallio,2020-04-08,13
617,Tiistinkallio,2020-04-09,9
617,Tiistinkallio,2020-04-10,10
617,Tiistinkallio,2020-04-11,9
617,Tiistinkallio,2020-04-12,0
617,Tiistinkallio,2020-04-13,19
617,Tiistinkallio,2020-04-14,8
617,Tiistinkallio,2020-04-15,7
